id,teks,label,tokoh
874,1013,netral,Anies Baswedan
875,1014,netral,Anies Baswedan
876,1015,netral,Anies Baswedan
877,1016,netral,Anies Baswedan
878,1017,netral,Anies Baswedan
879,1018,netral,Anies Baswedan
880,1019,netral,Anies Baswedan
881,1021,netral,Anies Baswedan
882,1022,netral,Anies Baswedan
883,1023,netral,Anies Baswedan
884,1024,netral,Anies Baswedan
885,1025,netral,Anies Baswedan
886,1026,netral,Anies Baswedan
887,1027,netral,Anies Baswedan
888,1028,netral,Anies Baswedan
889,1029,netral,Anies Baswedan
890,1030,netral,Anies Baswedan
891,1031,netral,Anies Baswedan
892,1032,netral,Anies Baswedan
893,1033,netral,Anies Baswedan
894,1034,netral,Anies Baswedan
895,1035,netral,Anies Baswedan
896,1036,netral,Anies Baswedan
897,1037,netral,Anies Baswedan
898,1038,netral,Anies Baswedan
899,1039,netral,Anies Baswedan
900,1041,netral,Anies Baswedan
901,1042,netral,Anies Baswedan
902,1043,netral,Anies Baswedan
903,1044,netral,Anies Baswedan
904,1046,netral,Anies Baswedan
905,1047,netral,Anies Baswedan
906,1048,netral,Anies Baswedan
907,1049,netral,Anies Baswedan
908,1050,netral,Anies Baswedan
909,1051,netral,Anies Baswedan
910,1052,netral,Anies Baswedan
911,1053,netral,Anies Baswedan
912,1054,netral,Anies Baswedan
913,1055,netral,Anies Baswedan
914,1056,netral,Anies Baswedan
915,1057,netral,Anies Baswedan
916,1058,netral,Anies Baswedan
917,1059,netral,Anies Baswedan
918,1060,netral,Anies Baswedan
919,1061,netral,Anies Baswedan
920,1062,netral,Anies Baswedan
921,1063,netral,Anies Baswedan
922,1064,netral,Anies Baswedan
923,1065,netral,Anies Baswedan
924,1066,netral,Anies Baswedan
925,1067,netral,Anies Baswedan
926,1068,netral,Anies Baswedan
927,1069,netral,Anies Baswedan
928,1070,netral,Anies Baswedan
929,1071,netral,Anies Baswedan
930,1072,netral,Anies Baswedan
931,1073,netral,Anies Baswedan
932,1074,netral,Anies Baswedan
933,1075,netral,Anies Baswedan
934,1076,netral,Anies Baswedan
935,1078,netral,Anies Baswedan
936,1080,netral,Anies Baswedan
937,1081,netral,Anies Baswedan
938,1082,netral,Anies Baswedan
939,1083,netral,Anies Baswedan
940,1084,netral,Anies Baswedan
941,1085,netral,Anies Baswedan
942,1086,netral,Anies Baswedan
943,1087,netral,Anies Baswedan
944,1088,netral,Anies Baswedan
945,1089,netral,Anies Baswedan
946,1090,netral,Anies Baswedan
947,1092,netral,Anies Baswedan
948,1093,netral,Anies Baswedan
949,1094,netral,Anies Baswedan
950,1095,netral,Anies Baswedan
951,1096,netral,Anies Baswedan
952,1097,netral,Anies Baswedan
953,1099,netral,Anies Baswedan
954,1100,netral,Anies Baswedan
955,1101,netral,Anies Baswedan
956,1102,netral,Anies Baswedan
957,1103,netral,Anies Baswedan
958,1106,netral,Anies Baswedan
959,1107,netral,Anies Baswedan
960,1108,netral,Anies Baswedan
961,1109,netral,Anies Baswedan
962,1110,netral,Anies Baswedan
963,1111,netral,Anies Baswedan
964,1112,netral,Anies Baswedan
965,1113,netral,Anies Baswedan
966,1114,netral,Anies Baswedan
967,1115,netral,Anies Baswedan
968,1116,netral,Anies Baswedan
969,1117,netral,Anies Baswedan
970,1118,netral,Anies Baswedan
971,1119,netral,Anies Baswedan
972,1120,netral,Anies Baswedan
973,1122,netral,Anies Baswedan
974,1123,netral,Anies Baswedan
975,1125,netral,Anies Baswedan
976,1126,netral,Anies Baswedan
977,1127,netral,Anies Baswedan
978,1128,netral,Anies Baswedan
979,1129,netral,Anies Baswedan
980,1130,netral,Anies Baswedan
981,1131,netral,Anies Baswedan
982,1132,netral,Anies Baswedan
983,1133,netral,Anies Baswedan
984,1134,netral,Anies Baswedan
985,1135,netral,Anies Baswedan
986,1136,netral,Anies Baswedan
987,1137,netral,Anies Baswedan
988,1138,netral,Anies Baswedan
989,1139,netral,Anies Baswedan
990,1140,netral,Anies Baswedan
991,1141,netral,Anies Baswedan
992,1142,netral,Anies Baswedan
993,1143,netral,Anies Baswedan
994,1144,netral,Anies Baswedan
995,1145,netral,Anies Baswedan
996,1146,netral,Anies Baswedan
997,1147,netral,Anies Baswedan
998,1148,netral,Anies Baswedan
999,1149,netral,Anies Baswedan
1000,1150,netral,Anies Baswedan
1001,1152,netral,Anies Baswedan
1002,1154,netral,Anies Baswedan
1003,1155,netral,Anies Baswedan
1004,1156,netral,Anies Baswedan
1005,1157,netral,Anies Baswedan
1006,1158,netral,Anies Baswedan
1007,1159,netral,Anies Baswedan
1008,1160,netral,Anies Baswedan
1009,1161,netral,Anies Baswedan
1010,1162,netral,Anies Baswedan
1011,1163,netral,Anies Baswedan
1012,1164,netral,Anies Baswedan
1013,1165,netral,Anies Baswedan
1014,1166,netral,Anies Baswedan
1015,1167,netral,Anies Baswedan
1016,1168,netral,Anies Baswedan
1017,1169,netral,Anies Baswedan
1018,1170,netral,Anies Baswedan
1019,1171,netral,Anies Baswedan
1020,1172,netral,Anies Baswedan
1021,1173,netral,Anies Baswedan
1022,1174,netral,Anies Baswedan
1023,1176,netral,Anies Baswedan
1024,1177,netral,Anies Baswedan
1025,1178,netral,Anies Baswedan
1026,1179,netral,Anies Baswedan
1027,1180,netral,Anies Baswedan
1028,1181,netral,Anies Baswedan
1029,1182,netral,Anies Baswedan
1030,1183,netral,Anies Baswedan
1031,1184,netral,Anies Baswedan
1032,1185,netral,Anies Baswedan
1033,1186,netral,Anies Baswedan
1034,1187,netral,Anies Baswedan
1035,1188,netral,Anies Baswedan
1036,1189,netral,Anies Baswedan
1037,1190,netral,Anies Baswedan
1038,1191,netral,Anies Baswedan
1039,1192,netral,Anies Baswedan
1040,1193,netral,Anies Baswedan
1041,1194,netral,Anies Baswedan
1042,1195,netral,Anies Baswedan
1043,1196,netral,Anies Baswedan
1044,1197,netral,Anies Baswedan
1045,1198,netral,Anies Baswedan
1046,1199,netral,Anies Baswedan
1047,1200,netral,Anies Baswedan
1048,1202,netral,Anies Baswedan
1049,1203,netral,Anies Baswedan
1050,1204,netral,Anies Baswedan
1051,1205,netral,Anies Baswedan
1052,1206,netral,Anies Baswedan
1053,1208,netral,Anies Baswedan
1054,1210,netral,Anies Baswedan
1055,1211,netral,Anies Baswedan
1056,1212,netral,Anies Baswedan
1057,1213,netral,Anies Baswedan
1058,1214,netral,Anies Baswedan
1059,1215,netral,Anies Baswedan
1060,1216,netral,Anies Baswedan
1061,1217,netral,Anies Baswedan
1062,1218,netral,Anies Baswedan
1063,1219,netral,Anies Baswedan
1064,1220,netral,Anies Baswedan
1065,1221,netral,Anies Baswedan
1066,1222,netral,Anies Baswedan
1067,1223,netral,Anies Baswedan
1068,1224,netral,Anies Baswedan
1069,1225,netral,Anies Baswedan
1070,1226,netral,Anies Baswedan
1071,1227,netral,Anies Baswedan
1072,1228,netral,Anies Baswedan
1073,1229,netral,Anies Baswedan
1074,1230,netral,Anies Baswedan
1075,1231,netral,Anies Baswedan
1076,1232,netral,Anies Baswedan
1077,1233,netral,Anies Baswedan
1078,1234,netral,Anies Baswedan
1079,1235,netral,Anies Baswedan
1080,1236,netral,Anies Baswedan
1081,1237,netral,Anies Baswedan
1082,1238,netral,Anies Baswedan
1083,1239,netral,Anies Baswedan
1084,1240,netral,Anies Baswedan
1085,1241,netral,Anies Baswedan
1086,1242,netral,Anies Baswedan
1087,1243,netral,Anies Baswedan
1088,1244,netral,Anies Baswedan
1089,1245,netral,Anies Baswedan
1090,1246,netral,Anies Baswedan
1091,1247,netral,Anies Baswedan
1092,1248,netral,Anies Baswedan
1093,1249,netral,Anies Baswedan
1094,1250,netral,Anies Baswedan
1095,1251,netral,Anies Baswedan
1096,1252,netral,Anies Baswedan
1097,1253,netral,Anies Baswedan
1098,1254,netral,Anies Baswedan
1099,1255,netral,Anies Baswedan
1100,1256,netral,Anies Baswedan
1101,1257,netral,Anies Baswedan
1102,1258,netral,Anies Baswedan
1103,1259,netral,Anies Baswedan
1104,1260,netral,Anies Baswedan
1105,1261,netral,Anies Baswedan
1106,1262,netral,Anies Baswedan
1107,1263,netral,Anies Baswedan
1108,1264,netral,Anies Baswedan
1109,1265,netral,Anies Baswedan
1110,1266,netral,Anies Baswedan
1111,1267,netral,Anies Baswedan
1112,1268,netral,Anies Baswedan
1113,1269,netral,Anies Baswedan
1114,1270,netral,Anies Baswedan
1115,1271,netral,Anies Baswedan
1116,1272,netral,Anies Baswedan
1117,1273,netral,Anies Baswedan
1118,1275,netral,Anies Baswedan
1119,1276,netral,Anies Baswedan
1120,1278,netral,Anies Baswedan
1121,1279,netral,Anies Baswedan
1122,1280,netral,Anies Baswedan
1123,1281,netral,Anies Baswedan
1124,1282,netral,Anies Baswedan
1125,1284,netral,Anies Baswedan
1126,1285,netral,Anies Baswedan
1127,1286,netral,Anies Baswedan
1128,1287,netral,Anies Baswedan
1129,1288,netral,Anies Baswedan
1130,1289,netral,Anies Baswedan
1131,1290,netral,Anies Baswedan
1132,1291,netral,Anies Baswedan
1133,1292,netral,Anies Baswedan
1134,1293,netral,Anies Baswedan
1135,1294,netral,Anies Baswedan
1136,1295,netral,Anies Baswedan
1137,1296,netral,Anies Baswedan
1138,1297,netral,Anies Baswedan
1139,1298,netral,Anies Baswedan
1140,1299,netral,Anies Baswedan
1141,1300,netral,Anies Baswedan
1142,1301,netral,Anies Baswedan
1143,1302,netral,Anies Baswedan
1144,1303,netral,Anies Baswedan
1145,1304,netral,Anies Baswedan
1146,1305,netral,Anies Baswedan
1147,1306,netral,Anies Baswedan
1148,1307,netral,Anies Baswedan
1149,1308,netral,Anies Baswedan
1150,1309,netral,Anies Baswedan
1151,1310,netral,Anies Baswedan
1152,1311,netral,Anies Baswedan
1153,1312,netral,Anies Baswedan
1154,1313,netral,Anies Baswedan
1155,1314,netral,Anies Baswedan
1156,1315,netral,Anies Baswedan
1157,1316,netral,Anies Baswedan
1158,1317,netral,Anies Baswedan
1159,1318,netral,Anies Baswedan
1160,1319,netral,Anies Baswedan
1161,1320,netral,Anies Baswedan
1162,1321,netral,Anies Baswedan
1163,1322,netral,Anies Baswedan
1164,1323,netral,Anies Baswedan
1165,1324,netral,Anies Baswedan
1166,1326,netral,Anies Baswedan
1167,1327,netral,Anies Baswedan
1168,1328,netral,Anies Baswedan
1169,1329,netral,Anies Baswedan
1170,1330,netral,Anies Baswedan
1171,1331,netral,Anies Baswedan
1172,1332,netral,Anies Baswedan
1173,1333,netral,Anies Baswedan
1174,1334,netral,Anies Baswedan
1175,1335,netral,Anies Baswedan
1176,1336,netral,Anies Baswedan
1177,1337,netral,Anies Baswedan
1178,1338,netral,Anies Baswedan
1179,1340,netral,Anies Baswedan
1180,1341,netral,Anies Baswedan
1181,1342,netral,Anies Baswedan
1182,1343,netral,Anies Baswedan
1183,1344,netral,Anies Baswedan
1184,1345,netral,Anies Baswedan
1185,1346,netral,Anies Baswedan
1186,1347,netral,Anies Baswedan
1187,1348,netral,Anies Baswedan
1188,1349,netral,Anies Baswedan
1189,1350,netral,Anies Baswedan
1190,1351,netral,Anies Baswedan
1191,1352,netral,Anies Baswedan
1192,1353,netral,Anies Baswedan
1193,1354,netral,Anies Baswedan
1194,1355,netral,Anies Baswedan
1195,1356,netral,Anies Baswedan
1196,1357,netral,Anies Baswedan
1197,1359,netral,Anies Baswedan
1198,1360,netral,Anies Baswedan
1199,1361,netral,Anies Baswedan
1200,1362,netral,Anies Baswedan
1201,1363,netral,Anies Baswedan
1202,1364,netral,Anies Baswedan
1203,1366,netral,Anies Baswedan
1204,1367,netral,Anies Baswedan
1205,1370,netral,Anies Baswedan
1206,1371,netral,Anies Baswedan
1207,1372,netral,Anies Baswedan
1208,1373,netral,Anies Baswedan
1209,1374,netral,Anies Baswedan
1210,1375,netral,Anies Baswedan
1211,1376,netral,Anies Baswedan
1212,1377,netral,Anies Baswedan
1213,1378,netral,Anies Baswedan
1214,1379,netral,Anies Baswedan
1215,1380,netral,Anies Baswedan
1216,1381,netral,Anies Baswedan
1217,1382,netral,Anies Baswedan
1218,1383,netral,Anies Baswedan
1219,1384,netral,Anies Baswedan
1220,1385,netral,Anies Baswedan
1221,1389,netral,Anies Baswedan
1222,1390,netral,Anies Baswedan
1223,1391,netral,Anies Baswedan
1224,1393,netral,Anies Baswedan
1225,1394,netral,Anies Baswedan
1226,1395,netral,Anies Baswedan
1227,1396,netral,Anies Baswedan
1228,1397,netral,Anies Baswedan
1229,1398,netral,Anies Baswedan
1230,1399,netral,Anies Baswedan
1231,1400,netral,Anies Baswedan
1232,1401,netral,Anies Baswedan
1233,1402,netral,Anies Baswedan
1234,1403,netral,Anies Baswedan
1235,1404,netral,Anies Baswedan
1236,1405,netral,Anies Baswedan
1237,1406,netral,Anies Baswedan
1238,1407,netral,Anies Baswedan
1239,1408,netral,Anies Baswedan
1240,1409,netral,Anies Baswedan
1241,1410,netral,Anies Baswedan
1242,1411,netral,Anies Baswedan
1243,1412,netral,Anies Baswedan
1244,1413,netral,Anies Baswedan
1245,1414,netral,Anies Baswedan
1246,1415,netral,Anies Baswedan
1247,1416,netral,Anies Baswedan
1248,1417,netral,Anies Baswedan
1249,1418,netral,Anies Baswedan
1250,1419,netral,Anies Baswedan
1251,1420,netral,Anies Baswedan
1252,1421,netral,Anies Baswedan
1253,1422,netral,Anies Baswedan
1254,1423,netral,Anies Baswedan
1255,1424,netral,Anies Baswedan
1256,1425,netral,Anies Baswedan
1257,1426,netral,Anies Baswedan
1258,1427,netral,Anies Baswedan
1259,1428,netral,Anies Baswedan
1260,1429,netral,Anies Baswedan
1261,1430,netral,Anies Baswedan
1262,1431,netral,Anies Baswedan
1263,1432,netral,Anies Baswedan
1264,1433,netral,Anies Baswedan
1265,1434,netral,Anies Baswedan
1266,1435,netral,Anies Baswedan
1267,1436,netral,Anies Baswedan
1268,1437,netral,Anies Baswedan
1269,1438,netral,Anies Baswedan
1270,1439,netral,Anies Baswedan
1271,1440,netral,Anies Baswedan
1272,1441,netral,Anies Baswedan
1273,1442,netral,Anies Baswedan
1274,1444,netral,Anies Baswedan
1275,1445,netral,Anies Baswedan
1276,1446,netral,Anies Baswedan
1277,1447,netral,Anies Baswedan
1278,1448,netral,Anies Baswedan
1279,1449,netral,Anies Baswedan
1280,1450,netral,Anies Baswedan
1281,1451,netral,Anies Baswedan
1282,1452,netral,Anies Baswedan
1283,1453,netral,Anies Baswedan
1284,1454,netral,Anies Baswedan
1285,1456,netral,Anies Baswedan
1286,1457,netral,Anies Baswedan
1287,1458,netral,Anies Baswedan
1288,1459,netral,Anies Baswedan
1289,1460,netral,Anies Baswedan
1290,1462,netral,Anies Baswedan
1291,1463,netral,Anies Baswedan
1292,1464,netral,Anies Baswedan
1293,1465,netral,Anies Baswedan
1294,1466,netral,Anies Baswedan
1295,1467,netral,Anies Baswedan
1296,1468,netral,Anies Baswedan
1297,1469,netral,Anies Baswedan
1298,1470,netral,Anies Baswedan
1299,1471,netral,Anies Baswedan
1300,1472,netral,Anies Baswedan
1301,1474,netral,Anies Baswedan
1302,1475,netral,Anies Baswedan
1303,1476,netral,Anies Baswedan
1304,1478,netral,Anies Baswedan
1305,1479,netral,Anies Baswedan
1306,1481,netral,Anies Baswedan
1307,1483,netral,Anies Baswedan
1308,1484,netral,Anies Baswedan
1309,1485,netral,Anies Baswedan
1310,1486,netral,Anies Baswedan
1311,1488,netral,Anies Baswedan
1312,1489,netral,Anies Baswedan
1313,1490,netral,Anies Baswedan
1314,1491,netral,Anies Baswedan
1315,1492,netral,Anies Baswedan
1316,1493,netral,Anies Baswedan
1317,1494,netral,Anies Baswedan
1318,1495,netral,Anies Baswedan
1319,1496,netral,Anies Baswedan
1320,1497,netral,Anies Baswedan
1321,1498,netral,Anies Baswedan
1322,1499,netral,Anies Baswedan
1323,1500,netral,Anies Baswedan
1324,1501,netral,Anies Baswedan
1325,1502,netral,Anies Baswedan
1326,1503,netral,Anies Baswedan
1327,1504,netral,Anies Baswedan
1328,1505,netral,Anies Baswedan
1329,1506,netral,Anies Baswedan
1330,1507,netral,Anies Baswedan
1331,1508,netral,Anies Baswedan
1332,1509,netral,Anies Baswedan
1333,1510,netral,Anies Baswedan
1334,1511,netral,Anies Baswedan
1335,1512,netral,Anies Baswedan
1336,1513,netral,Anies Baswedan
1337,1514,netral,Anies Baswedan
1338,1515,netral,Anies Baswedan
1339,1516,netral,Anies Baswedan
1340,1517,netral,Anies Baswedan
1341,1518,netral,Anies Baswedan
1342,1520,netral,Anies Baswedan
1343,1521,netral,Anies Baswedan
1344,1522,netral,Anies Baswedan
1345,1524,netral,Anies Baswedan
1346,1525,netral,Anies Baswedan
1347,1526,netral,Anies Baswedan
1348,1527,netral,Anies Baswedan
1349,1528,netral,Anies Baswedan
1350,1529,netral,Anies Baswedan
1351,1530,netral,Anies Baswedan
1352,1531,netral,Anies Baswedan
1353,1532,netral,Anies Baswedan
1354,1533,netral,Anies Baswedan
1355,1534,netral,Anies Baswedan
1356,1535,netral,Anies Baswedan
1357,1536,netral,Anies Baswedan
1358,1537,netral,Anies Baswedan
1359,1538,netral,Anies Baswedan
1360,1539,netral,Anies Baswedan
1361,1541,netral,Anies Baswedan
1362,1542,netral,Anies Baswedan
1363,1543,netral,Anies Baswedan
1364,1545,netral,Anies Baswedan
1365,1546,netral,Anies Baswedan
1366,1547,netral,Anies Baswedan
1367,1548,netral,Anies Baswedan
1368,1549,netral,Anies Baswedan
1369,1551,netral,Anies Baswedan
1370,1552,netral,Anies Baswedan
1371,1553,netral,Anies Baswedan
1372,1554,netral,Anies Baswedan
1373,1555,netral,Anies Baswedan
1374,1556,netral,Anies Baswedan
1375,1557,netral,Anies Baswedan
1376,1558,netral,Anies Baswedan
1377,1559,netral,Anies Baswedan
1378,1560,netral,Anies Baswedan
1379,1561,netral,Anies Baswedan
1380,1562,netral,Anies Baswedan
1381,1563,netral,Anies Baswedan
1382,1564,netral,Anies Baswedan
1383,1565,netral,Anies Baswedan
1384,1567,netral,Anies Baswedan
1385,1568,netral,Anies Baswedan
1386,1569,netral,Anies Baswedan
1387,1570,netral,Anies Baswedan
1388,1571,netral,Anies Baswedan
1389,1572,netral,Anies Baswedan
1390,1573,netral,Anies Baswedan
1391,1574,netral,Anies Baswedan
1392,1575,netral,Anies Baswedan
1393,1576,netral,Anies Baswedan
1394,1579,netral,Anies Baswedan
1395,1580,netral,Anies Baswedan
1396,1582,netral,Anies Baswedan
1397,1585,netral,Anies Baswedan
1398,1586,netral,Anies Baswedan
1399,1587,netral,Anies Baswedan
1400,1589,netral,Anies Baswedan
1401,1590,netral,Anies Baswedan
1402,1591,netral,Anies Baswedan
1403,1592,netral,Anies Baswedan
1404,1593,netral,Anies Baswedan
1405,1594,netral,Anies Baswedan
1406,1595,netral,Anies Baswedan
1407,1596,netral,Anies Baswedan
1408,1597,netral,Anies Baswedan
1409,1598,netral,Anies Baswedan
1410,1599,netral,Anies Baswedan
1411,1601,netral,Anies Baswedan
1412,1602,netral,Anies Baswedan
1413,1604,netral,Anies Baswedan
1414,1606,netral,Anies Baswedan
1415,1607,netral,Anies Baswedan
1416,1608,netral,Anies Baswedan
1417,1609,netral,Anies Baswedan
1418,1610,netral,Anies Baswedan
1419,1611,netral,Anies Baswedan
1420,1612,netral,Anies Baswedan
1421,1613,netral,Anies Baswedan
1422,1614,netral,Anies Baswedan
1423,1615,netral,Anies Baswedan
1424,1616,netral,Anies Baswedan
1425,1618,netral,Anies Baswedan
1426,1620,netral,Anies Baswedan
1427,1621,netral,Anies Baswedan
1428,1622,netral,Anies Baswedan
1429,1623,netral,Anies Baswedan
1430,1625,netral,Anies Baswedan
1431,1626,netral,Anies Baswedan
1432,1628,netral,Anies Baswedan
1433,1629,netral,Anies Baswedan
1434,1631,netral,Anies Baswedan
1435,1632,netral,Anies Baswedan
1436,1633,netral,Anies Baswedan
1437,1635,netral,Anies Baswedan
1438,1636,netral,Anies Baswedan
1439,1637,netral,Anies Baswedan
1440,1638,netral,Anies Baswedan
1441,1639,netral,Anies Baswedan
1442,1641,netral,Anies Baswedan
1443,1642,netral,Anies Baswedan
1444,1643,netral,Anies Baswedan
1445,1644,netral,Anies Baswedan
1446,1645,netral,Anies Baswedan
1447,1646,netral,Anies Baswedan
1448,1647,netral,Anies Baswedan
1449,1648,netral,Anies Baswedan
1450,1649,netral,Anies Baswedan
1451,1650,netral,Anies Baswedan
1452,1651,netral,Anies Baswedan
1453,1652,netral,Anies Baswedan
1454,1653,netral,Anies Baswedan
1455,1654,netral,Anies Baswedan
1456,1655,netral,Anies Baswedan
1457,1656,netral,Anies Baswedan
1458,1657,netral,Anies Baswedan
1459,1658,netral,Anies Baswedan
1460,1659,netral,Anies Baswedan
1461,1661,netral,Anies Baswedan
1462,1662,netral,Anies Baswedan
1463,1663,netral,Anies Baswedan
1464,1664,netral,Anies Baswedan
1465,1665,netral,Anies Baswedan
1466,1666,netral,Anies Baswedan
1467,1667,netral,Anies Baswedan
1468,1668,netral,Anies Baswedan
1469,1669,netral,Anies Baswedan
1470,1670,netral,Anies Baswedan
1471,1671,netral,Anies Baswedan
